Paper_ID,Rhodolith beds,Chemical ecology,Reproduction,Holobiont,Deep reefs,Climate change,Fisheries,Methods,Taxonomy & Systematics,Macroalgae & Herbivory,Habitat structure,Oceanic islands,Trophic ecology & Nursery habitats ,Geomorphology & Paleontology,Oceanography & Productivity,Demography,Anthozoan biology,Hydrodynamics,Fish interactions,Invasive species,Biogeography & Phylogeography,Tourism & Pollution,Distribution limits,Cytogenetics,Conservation & Management 
TARGINO AKG 2020 MAR BIODIVERS,0.01642178,0.01642178,0.01642178,0.033275713,0.027657736,0.038893691,0.010803803,0.038893691,0.022039758,0.027657736,0.055747623,0.095073466,0.01642178,0.022039758,0.027657736,0.010803803,0.095073466,0.01642178,0.010803803,0.01642178,0.145635264,0.022039758,0.106309421,0.022039758,0.033275713
TAVARES M 2017 PAP AVUL ZOOLOG,0.014140271,0.014140271,0.014140271,0.014140271,0.036199095,0.014140271,0.036199095,0.028846154,0.087669683,0.058257919,0.014140271,0.271493213,0.014140271,0.014140271,0.028846154,0.021493213,0.014140271,0.028846154,0.014140271,0.014140271,0.080316742,0.021493213,0.072963801,0.014140271,0.028846154
TAVARES MR 2019 MAR BIODIVERS,0.019358125,0.118695874,0.072338258,0.025980642,0.012735609,0.019358125,0.019358125,0.019358125,0.025980642,0.012735609,0.025980642,0.025980642,0.019358125,0.012735609,0.019358125,0.251146205,0.112073357,0.012735609,0.012735609,0.065715741,0.012735609,0.012735609,0.019358125,0.025980642,0.012735609
TEDESCO EC 2017 LAT AM J AQUAT RES,0.038967611,0.012651822,0.012651822,0.012651822,0.025809717,0.09159919,0.052125506,0.019230769,0.019230769,0.012651822,0.032388664,0.019230769,0.019230769,0.052125506,0.019230769,0.019230769,0.025809717,0.019230769,0.012651822,0.045546559,0.025809717,0.131072874,0.019230769,0.019230769,0.229757085
TEDESCO EC 2018 J NAT HIST,0.028293546,0.011052166,0.016799293,0.022546419,0.034040672,0.057029178,0.022546419,0.028293546,0.022546419,0.160477454,0.097259063,0.045534925,0.028293546,0.062776304,0.022546419,0.011052166,0.045534925,0.051282051,0.028293546,0.016799293,0.022546419,0.028293546,0.022546419,0.016799293,0.080017683
TEIXEIRA CD 2019 CORAL REEFS,0.035047792,0.017296313,0.023213473,0.029130633,0.10605371,0.319071461,0.023213473,0.011379153,0.023213473,0.023213473,0.052799272,0.011379153,0.023213473,0.017296313,0.011379153,0.011379153,0.046882112,0.011379153,0.017296313,0.017296313,0.011379153,0.017296313,0.046882112,0.023213473,0.017296313
TEIXEIRA CHAVES LDC 2009 J MAR BIOL ASSOC U K,0.019884877,0.013082156,0.013082156,0.026687598,0.019884877,0.013082156,0.013082156,0.013082156,0.013082156,0.033490319,0.244374673,0.074306646,0.047095761,0.013082156,0.033490319,0.019884877,0.026687598,0.019884877,0.026687598,0.013082156,0.019884877,0.026687598,0.060701204,0.047095761,0.033490319
TEIXEIRA JB 2013 J ENVIRON MANAGE,0.031761787,0.018858561,0.018858561,0.012406948,0.012406948,0.012406948,0.199503722,0.186600496,0.012406948,0.0382134,0.031761787,0.025310174,0.018858561,0.031761787,0.0382134,0.031761787,0.012406948,0.018858561,0.012406948,0.025310174,0.018858561,0.018858561,0.018858561,0.031761787,0.109181141
TEIXEIRA SF 2010 REV BIOL TROP,0.018858561,0.018858561,0.309181141,0.012406948,0.018858561,0.012406948,0.08337469,0.0382134,0.025310174,0.018858561,0.012406948,0.012406948,0.025310174,0.012406948,0.025310174,0.070471464,0.012406948,0.051116625,0.012406948,0.018858561,0.018858561,0.018858561,0.018858561,0.025310174,0.08337469
TEIXEIRA TP 2009 MAR ENVIRON RES,0.013638843,0.027823241,0.013638843,0.013638843,0.013638843,0.091653028,0.013638843,0.013638843,0.013638843,0.034915439,0.190943808,0.063284233,0.034915439,0.013638843,0.034915439,0.020731042,0.020731042,0.020731042,0.034915439,0.084560829,0.013638843,0.063284233,0.020731042,0.027823241,0.013638843
TEIXEIRA TP 2012 HYDROBIOLOGIA,0.010989011,0.022417582,0.010989011,0.010989011,0.028131868,0.136703297,0.022417582,0.016703297,0.010989011,0.022417582,0.39956044,0.016703297,0.033846154,0.016703297,0.045274725,0.016703297,0.010989011,0.010989011,0.022417582,0.010989011,0.022417582,0.03956044,0.016703297,0.010989011,0.010989011
TEIXEIRA-NEVES TP 2015 ENVIRON BIOL FISHES,0.009912768,0.020222046,0.009912768,0.009912768,0.025376685,0.009912768,0.009912768,0.030531324,0.015067407,0.045995242,0.391356067,0.015067407,0.030531324,0.009912768,0.009912768,0.051149881,0.015067407,0.009912768,0.020222046,0.009912768,0.020222046,0.113005551,0.015067407,0.009912768,0.071768438
TEIXEIRA-NEVES TP 2016 MAR POLLUT BULL,0.013262599,0.020159151,0.020159151,0.013262599,0.013262599,0.061538462,0.047745358,0.033952255,0.013262599,0.013262599,0.240848806,0.020159151,0.068435013,0.013262599,0.013262599,0.020159151,0.020159151,0.013262599,0.013262599,0.020159151,0.020159151,0.137400531,0.027055703,0.040848806,0.040848806
TERESA FB 2011 ENVIRON MANAGE,0.014140271,0.058257919,0.028846154,0.014140271,0.014140271,0.028846154,0.014140271,0.021493213,0.014140271,0.021493213,0.242081448,0.021493213,0.014140271,0.014140271,0.021493213,0.028846154,0.014140271,0.021493213,0.043552036,0.014140271,0.028846154,0.175904977,0.014140271,0.050904977,0.021493213
TERNES MLF 2018 HELGOLAND MAR RES,0.018500487,0.012171373,0.024829601,0.024829601,0.050146056,0.018500487,0.024829601,0.012171373,0.050146056,0.018500487,0.012171373,0.024829601,0.037487829,0.012171373,0.012171373,0.037487829,0.031158715,0.012171373,0.417234664,0.012171373,0.012171373,0.012171373,0.024829601,0.05647517,0.012171373
TESTA 1997 ICRS8,0.089230769,0.039230769,0.019230769,0.019230769,0.079230769,0.029230769,0.019230769,0.019230769,0.029230769,0.099230769,0.039230769,0.019230769,0.019230769,0.149230769,0.019230769,0.029230769,0.029230769,0.079230769,0.019230769,0.019230769,0.039230769,0.019230769,0.019230769,0.019230769,0.019230769
TESTA V 1999 SEDIMENTOLOGY,0.044698545,0.013167013,0.013167013,0.022176022,0.013167013,0.017671518,0.008662509,0.035689536,0.013167013,0.067221067,0.008662509,0.017671518,0.017671518,0.414067914,0.022176022,0.04019404,0.013167013,0.071725572,0.008662509,0.013167013,0.013167013,0.022176022,0.022176022,0.013167013,0.013167013
THEVENIN MR 2019 J MAR SYST,0.019105078,0.038712921,0.019105078,0.025641026,0.032176973,0.169431875,0.01256913,0.051784816,0.01256913,0.01256913,0.019105078,0.038712921,0.032176973,0.15635998,0.104072398,0.032176973,0.01256913,0.032176973,0.038712921,0.025641026,0.019105078,0.01256913,0.038712921,0.01256913,0.019105078
THOMPSON FL 2010 MOL MICROBIOL,0.027318476,0.027318476,0.055355859,0.232925953,0.017972682,0.083393242,0.017972682,0.027318476,0.017972682,0.027318476,0.027318476,0.027318476,0.017972682,0.017972682,0.027318476,0.017972682,0.027318476,0.03666427,0.03666427,0.017972682,0.046010065,0.027318476,0.017972682,0.027318476,0.03666427
"THURMAN CL, 2013, MARINE BIODIVERSITY RECORDS",0.035934868,0.021336328,0.035934868,0.021336328,0.021336328,0.021336328,0.014037058,0.021336328,0.057832678,0.035934868,0.035934868,0.094329029,0.050533408,0.014037058,0.028635598,0.028635598,0.014037058,0.014037058,0.014037058,0.035934868,0.130825379,0.021336328,0.152723189,0.014037058,0.021336328
TONES ROVIRA DP 2019 ESTUAR COAST SHELF SCI,0.010508617,0.02690206,0.010508617,0.015973098,0.015973098,0.048759983,0.015973098,0.043295502,0.021437579,0.097940311,0.108869273,0.02690206,0.032366541,0.250945776,0.054224464,0.010508617,0.010508617,0.02690206,0.015973098,0.032366541,0.032366541,0.015973098,0.032366541,0.015973098,0.015973098
TORNABENE L 2016 ZOOL J LINN SOC,0.016149596,0.010624734,0.021674458,0.016149596,0.021674458,0.010624734,0.010624734,0.071398215,0.253718657,0.010624734,0.016149596,0.016149596,0.016149596,0.016149596,0.010624734,0.016149596,0.010624734,0.021674458,0.043773906,0.010624734,0.237144071,0.016149596,0.032724182,0.032724182,0.021674458
TORRANO-SILVA BN 2013 CONT SHELF RES,0.039787798,0.028293546,0.011052166,0.011052166,0.039787798,0.022546419,0.051282051,0.108753316,0.028293546,0.160477454,0.034040672,0.068523431,0.016799293,0.062776304,0.028293546,0.011052166,0.016799293,0.016799293,0.011052166,0.016799293,0.016799293,0.051282051,0.016799293,0.057029178,0.062776304
TORRANO-SILVA BN 2014 PHYTOTAXA,0.230769231,0.026687598,0.013082156,0.026687598,0.013082156,0.013082156,0.026687598,0.047095761,0.087912088,0.019884877,0.019884877,0.013082156,0.013082156,0.019884877,0.013082156,0.013082156,0.047095761,0.013082156,0.013082156,0.019884877,0.108320251,0.019884877,0.033490319,0.081109367,0.026687598
TORRANO-SILVA BN 2015 MICRON,0.22396651,0.04029304,0.013082156,0.033490319,0.047095761,0.026687598,0.013082156,0.053898482,0.04029304,0.013082156,0.019884877,0.019884877,0.026687598,0.115122972,0.013082156,0.019884877,0.019884877,0.047095761,0.019884877,0.033490319,0.013082156,0.019884877,0.026687598,0.019884877,0.04029304
TORRANO-SILVA BN 2018 BOT MARINA,0.278388278,0.013082156,0.013082156,0.026687598,0.026687598,0.013082156,0.013082156,0.053898482,0.142333857,0.019884877,0.013082156,0.013082156,0.013082156,0.013082156,0.013082156,0.013082156,0.013082156,0.019884877,0.013082156,0.013082156,0.176347462,0.013082156,0.013082156,0.019884877,0.019884877
TORRES YR 2002 TOXICON,0.011584801,0.553753475,0.011584801,0.047729379,0.011584801,0.017608897,0.017608897,0.023632994,0.011584801,0.017608897,0.017608897,0.011584801,0.011584801,0.011584801,0.023632994,0.02965709,0.017608897,0.011584801,0.011584801,0.017608897,0.011584801,0.023632994,0.011584801,0.035681186,0.011584801
TRAVASSOS MP 2006 J COAST RES,0.02294197,0.04048583,0.011246064,0.011246064,0.017094017,0.05802969,0.011246064,0.052181736,0.017094017,0.011246064,0.02294197,0.02294197,0.052181736,0.052181736,0.321187584,0.011246064,0.011246064,0.011246064,0.011246064,0.034637877,0.017094017,0.028789924,0.028789924,0.028789924,0.011246064
TRICARICO E 2016 AQUAT CONSERV -MAR FRESHW ECOSYST,0.011246064,0.011246064,0.017094017,0.011246064,0.02294197,0.04048583,0.017094017,0.05802969,0.011246064,0.011246064,0.028789924,0.011246064,0.046333783,0.011246064,0.05802969,0.017094017,0.017094017,0.011246064,0.017094017,0.215924426,0.017094017,0.093117409,0.063877643,0.011246064,0.104813315
TRINDADE-SILVA AE 2012 PLOS ONE,0.017715618,0.138927739,0.023776224,0.326806527,0.011655012,0.017715618,0.011655012,0.023776224,0.017715618,0.048018648,0.011655012,0.023776224,0.017715618,0.011655012,0.054079254,0.017715618,0.02983683,0.011655012,0.011655012,0.023776224,0.011655012,0.02983683,0.011655012,0.066200466,0.011655012
TUNALA LP 2019 J EXP MAR BIOL ECOL,0.02413273,0.009426848,0.02413273,0.02413273,0.014328808,0.332956259,0.014328808,0.063348416,0.009426848,0.019230769,0.014328808,0.009426848,0.014328808,0.053544495,0.033936652,0.019230769,0.136877828,0.014328808,0.02413273,0.019230769,0.009426848,0.009426848,0.009426848,0.019230769,0.033936652
VALE NF 2018 J SOUTH AM EARTH SCI,0.259245562,0.009245562,0.009245562,0.009245562,0.033284024,0.009245562,0.009245562,0.009245562,0.009245562,0.018860947,0.018860947,0.038091716,0.014053254,0.115014793,0.095784024,0.062130178,0.014053254,0.042899408,0.014053254,0.009245562,0.009245562,0.018860947,0.023668639,0.018860947,0.014053254
VALOES BEZERRA LA 2017 ENVIRON BIOL FISHES,0.019617966,0.039752194,0.012906557,0.012906557,0.026329375,0.012906557,0.019617966,0.012906557,0.039752194,0.127000516,0.167268973,0.019617966,0.039752194,0.012906557,0.026329375,0.019617966,0.012906557,0.073309241,0.012906557,0.033040785,0.053175013,0.08673206,0.019617966,0.026329375,0.039752194
VAN DER MEIJ SET 2014 BULL MAR SCI,0.029276693,0.03673938,0.074052813,0.074052813,0.021814007,0.01435132,0.01435132,0.03673938,0.03673938,0.029276693,0.01435132,0.01435132,0.029276693,0.01435132,0.021814007,0.01435132,0.178530425,0.021814007,0.03673938,0.01435132,0.051664753,0.066590126,0.088978186,0.021814007,0.021814007
VAN ITEN H 2014 PALEONTOLOGY,0.009761812,0.019914096,0.014837954,0.03006638,0.019914096,0.014837954,0.009761812,0.055447091,0.019914096,0.009761812,0.014837954,0.014837954,0.009761812,0.294025771,0.009761812,0.03006638,0.167122218,0.014837954,0.014837954,0.014837954,0.060523233,0.009761812,0.065599375,0.024990238,0.019914096
VAN SOEST RWM 2017 ZOOTAXA,0.011882427,0.060662914,0.024077548,0.007817386,0.024077548,0.007817386,0.020012508,0.015947467,0.381801126,0.011882427,0.024077548,0.007817386,0.007817386,0.09724828,0.020012508,0.020012508,0.011882427,0.052532833,0.024077548,0.011882427,0.015947467,0.015947467,0.076923077,0.015947467,0.011882427
VARASTEH T 2020 SYMBIOSIS,0.022659511,0.045915325,0.014907573,0.464519976,0.022659511,0.045915325,0.030411449,0.022659511,0.014907573,0.014907573,0.014907573,0.014907573,0.014907573,0.030411449,0.022659511,0.030411449,0.014907573,0.014907573,0.022659511,0.014907573,0.014907573,0.014907573,0.014907573,0.022659511,0.022659511
VARASTEH T 2020 MICROB ECOL,0.024157661,0.032422123,0.015893198,0.478703115,0.015893198,0.040686586,0.024157661,0.032422123,0.015893198,0.015893198,0.015893198,0.015893198,0.015893198,0.015893198,0.015893198,0.015893198,0.015893198,0.015893198,0.024157661,0.015893198,0.015893198,0.015893198,0.015893198,0.040686586,0.015893198
VASCONCELOS FAL 2008 ARQ CIENC MAR,0.023573201,0.015508685,0.023573201,0.023573201,0.031637717,0.015508685,0.031637717,0.055831266,0.015508685,0.015508685,0.015508685,0.015508685,0.023573201,0.015508685,0.047766749,0.031637717,0.015508685,0.055831266,0.015508685,0.023573201,0.015508685,0.120347395,0.015508685,0.039702233,0.241315136
VASCONCELOS FP 2006 J COAST RES,0.012820513,0.019487179,0.026153846,0.012820513,0.032820513,0.026153846,0.019487179,0.166153846,0.012820513,0.012820513,0.019487179,0.019487179,0.012820513,0.079487179,0.032820513,0.026153846,0.019487179,0.059487179,0.019487179,0.026153846,0.012820513,0.152820513,0.019487179,0.012820513,0.099487179
VASCONCELOS JB 2019 J APPL PHYCOL,0.033819629,0.180371353,0.016578249,0.025198939,0.025198939,0.163129973,0.016578249,0.025198939,0.025198939,0.085543767,0.025198939,0.025198939,0.016578249,0.025198939,0.051061008,0.016578249,0.016578249,0.033819629,0.016578249,0.016578249,0.025198939,0.016578249,0.025198939,0.025198939,0.042440318
VASCONCELOS MA 2009 BRAZ J OCEANOGR,0.03758074,0.113916618,0.075748679,0.022313564,0.014679977,0.022313564,0.029947152,0.03758074,0.014679977,0.10628303,0.022313564,0.014679977,0.17498532,0.014679977,0.014679977,0.014679977,0.014679977,0.022313564,0.098649442,0.014679977,0.014679977,0.014679977,0.014679977,0.03758074,0.022313564
VASKE JR T 2019 CAH BIOL MAR,0.032967033,0.01616031,0.058177117,0.01616031,0.041370394,0.024563672,0.058177117,0.024563672,0.024563672,0.024563672,0.024563672,0.066580478,0.14221073,0.024563672,0.083387201,0.024563672,0.01616031,0.01616031,0.066580478,0.024563672,0.041370394,0.032967033,0.024563672,0.058177117,0.01616031
VASKE JUNIOR T 2006 ARQ CIENC MAR-a,0.020678246,0.020678246,0.128205128,0.031430935,0.020678246,0.020678246,0.074441687,0.020678246,0.031430935,0.031430935,0.031430935,0.063688999,0.138957816,0.020678246,0.031430935,0.031430935,0.020678246,0.031430935,0.042183623,0.020678246,0.020678246,0.031430935,0.031430935,0.031430935,0.020678246
VASKE JUNIOR T 2006 ARQ CIENC MAR,0.023169601,0.023169601,0.05931418,0.023169601,0.035217794,0.023169601,0.167747915,0.035217794,0.035217794,0.023169601,0.023169601,0.071362373,0.035217794,0.023169601,0.035217794,0.107506951,0.023169601,0.023169601,0.023169601,0.023169601,0.023169601,0.035217794,0.023169601,0.023169601,0.023169601
VASKE JUNIOR T 2009 BRAZ J OCEANOGR,0.018142235,0.018142235,0.046444122,0.018142235,0.027576197,0.027576197,0.103047896,0.027576197,0.018142235,0.018142235,0.027576197,0.131349782,0.169085631,0.018142235,0.027576197,0.018142235,0.018142235,0.03701016,0.027576197,0.018142235,0.018142235,0.018142235,0.046444122,0.018142235,0.03701016
VASKE JUNIOR T 2008 PANANJAS,0.021607606,0.021607606,0.032843561,0.021607606,0.077787381,0.021607606,0.100259291,0.021607606,0.032843561,0.021607606,0.032843561,0.257562662,0.021607606,0.021607606,0.021607606,0.055315471,0.021607606,0.021607606,0.021607606,0.021607606,0.021607606,0.021607606,0.021607606,0.021607606,0.021607606
VERHOEF LGW 2006 PROCEEDINGS OF THE THIRD INTERNATIONAL SYMPOSIUM ON RESTORATION WORLD HERITAGE SITE OLINDA IN BRAZIL PROPOSALS FOR INTERVENTION,0.052936311,0.031430935,0.020678246,0.020678246,0.031430935,0.031430935,0.020678246,0.031430935,0.031430935,0.020678246,0.031430935,0.020678246,0.020678246,0.042183623,0.020678246,0.031430935,0.020678246,0.106699752,0.031430935,0.031430935,0.031430935,0.106699752,0.085194376,0.031430935,0.031430935
VIANNA M 1995 ARQ BIOL TECNOL,0.052307692,0.025641026,0.025641026,0.025641026,0.025641026,0.052307692,0.038974359,0.025641026,0.052307692,0.052307692,0.038974359,0.092307692,0.025641026,0.025641026,0.025641026,0.025641026,0.025641026,0.025641026,0.025641026,0.025641026,0.025641026,0.038974359,0.078974359,0.065641026,0.025641026
VIANNA ML 1993 INT J REMOTE SENS,0.015384615,0.039384615,0.015384615,0.015384615,0.103384615,0.063384615,0.031384615,0.055384615,0.023384615,0.015384615,0.023384615,0.039384615,0.023384615,0.095384615,0.015384615,0.063384615,0.047384615,0.071384615,0.031384615,0.023384615,0.023384615,0.039384615,0.031384615,0.039384615,0.031384615
VIANNA P 2003 J EXP MAR BIOL ECOL,0.013354701,0.034188034,0.034188034,0.061965812,0.013354701,0.020299145,0.013354701,0.048076923,0.034188034,0.013354701,0.013354701,0.02724359,0.013354701,0.013354701,0.013354701,0.013354701,0.075854701,0.013354701,0.013354701,0.020299145,0.367521368,0.013354701,0.02724359,0.041132479,0.020299145
VICENTE J 2016 ZOOTAXA,0.050699301,0.08479021,0.016608392,0.130244755,0.016608392,0.010926573,0.010926573,0.010926573,0.323426573,0.010926573,0.010926573,0.010926573,0.016608392,0.010926573,0.027972028,0.010926573,0.050699301,0.010926573,0.02229021,0.050699301,0.039335664,0.010926573,0.010926573,0.027972028,0.010926573
VIDAL LMR 2019 CURR MICROBIOL,0.02787068,0.02787068,0.02787068,0.230769231,0.02787068,0.02787068,0.02787068,0.042363434,0.071348941,0.02787068,0.02787068,0.02787068,0.02787068,0.02787068,0.02787068,0.02787068,0.02787068,0.02787068,0.02787068,0.02787068,0.02787068,0.02787068,0.02787068,0.042363434,0.02787068
VIEIRA EA 2012 J EXP MAR BIOL ECOL,0.015224359,0.077724359,0.129807692,0.020432692,0.010016026,0.088141026,0.015224359,0.010016026,0.010016026,0.140224359,0.030849359,0.010016026,0.015224359,0.010016026,0.020432692,0.025641026,0.010016026,0.010016026,0.010016026,0.192307692,0.010016026,0.041266026,0.010016026,0.015224359,0.025641026
VIEIRA LM 2010 ZOOTAXA,0.05374078,0.05374078,0.026343519,0.026343519,0.05374078,0.026343519,0.026343519,0.026343519,0.204425711,0.026343519,0.026343519,0.026343519,0.026343519,0.026343519,0.026343519,0.026343519,0.026343519,0.026343519,0.026343519,0.026343519,0.026343519,0.026343519,0.08113804,0.026343519,0.026343519
VIEIRA EA 2016 MAR BIOL,0.011116052,0.011116052,0.08626056,0.016896398,0.034237439,0.034237439,0.022676745,0.016896398,0.022676745,0.028457092,0.155624722,0.022676745,0.045798133,0.011116052,0.011116052,0.051578479,0.016896398,0.022676745,0.011116052,0.201867497,0.011116052,0.040017786,0.051578479,0.011116052,0.028457092
VIEIRA EA 2018 MAR ENVIRON RES,0.026329375,0.033040785,0.033040785,0.026329375,0.012906557,0.039752194,0.012906557,0.033040785,0.033040785,0.059886422,0.073309241,0.019617966,0.033040785,0.019617966,0.019617966,0.012906557,0.026329375,0.053175013,0.012906557,0.173980382,0.053175013,0.08002065,0.019617966,0.012906557,0.053175013
